"eaccessionlots","AccZip","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","Acq1AcquisitionRemarks_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","Acq1AdminStatus","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","Acq1AuthorizedByRef_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","Acq1DateAuthorized0","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","Acq1Decision_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","Acq1MeetingDate0","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","Acq1MeetingTitle_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAccessionActReferences","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAccessionDate","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAccessionedByLocal","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAccessionedByRef","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAccessionedByRefLocal","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAccessioningLaw","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAccessioningLawText","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAccessionNumber","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAccessionNumberNotes","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAccessionNumbersAllocated","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAcquisitionAuthorisationDocument","cmoa",,"lac",,"nmai",,"nybg","umnh","upenn","ushmm",,,"ypmnh"
"eaccessionlots","AcqAcquisitionDate","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAcquisitionGift","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAcquisitionIdentifier","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAcquisitionIdentifier2_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAcquisitionMethod","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAcquisitionMethods_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAcquisitionProposalForm","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAcquisitionPurchase","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAcquisitionRemarks","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAcquisitionStatus","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAction_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAdditionalCollections","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAdditionalRemarks","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAdminAcknowledgeRequested","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAdopter_tab",,,"lac",,,,,,,,,,
"eaccessionlots","AcqAdopterRef_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAgreementSentDate0","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAmount_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAnonymous_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAppraisalNotes","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAppraisedByLocal_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAppraisedByRef_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAppraisedByRefLocal0","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqApprovalDivisionChairmanDate","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqApprovalRegistrarDate","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqApprovedByDate0","cmoa",,"lac","manchester","nmai",,"nybg","umnh","upenn","ushmm",,,"ypmnh"
"eaccessionlots","AcqApprovedByNote_tab","cmoa",,"lac","manchester","nmai",,"nybg","umnh","upenn","ushmm",,,"ypmnh"
"eaccessionlots","AcqApprovedByRef","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqApprovedByRole_tab","cmoa",,"lac","manchester","nmai",,"nybg","umnh","upenn","ushmm",,,"ypmnh"
"eaccessionlots","AcqApprovedByTableRef_tab","cmoa",,"lac","manchester","nmai",,"nybg","umnh","upenn","ushmm",,,"ypmnh"
"eaccessionlots","AcqApproximateCatalogueTime","cmoa",,"lac","manchester","nmai",,"nybg","umnh","upenn","ushmm",,,"ypmnh"
"eaccessionlots","AcqAuctionDetails","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAuthorisedBy","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAuthorisedByLocal","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAuthorisedByRef","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAuthorisedByRefLocal","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAuthorisedByTableRef_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqAuthorizedBy",,,"lac",,,,,,,,,,
"eaccessionlots","AcqAuthorizedByRef","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqBillOfSale","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqBuildingCollectionStrengths","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqCatalogNumbers","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqCatalogueDates","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqCatalogueNumbersAllocated_tab","cmoa",,"lac","manchester","nmai",,"nybg","umnh","upenn","ushmm",,,"ypmnh"
"eaccessionlots","AcqCatalogueSource","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqCCDepartmentDate","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqChecklistDate","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqClearTitle","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqCollectionObjectives","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqCollectionPermit","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqComment_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqComments","cmoa",,"lac",,"nmai",,"nybg","umnh","upenn","ushmm",,,"ypmnh"
"eaccessionlots","AcqConditionReport","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqConservationReportCompleted","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqContributingToExhibit","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqContributingToResearch","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqCopyOfCheckOnFile","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqCorrespondence","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqCreditLine","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqCreditLineRequirements","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqCrossReferenceFiles_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqCuratorRef","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqCurrentOwnerRef","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqCustodialHistory","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDate0","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateAllocated","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateAppraised","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateApproved","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateAssessed",,,"lac",,,,,,,,,,
"eaccessionlots","AcqDateAssessedLower",,,"lac",,,,,,,,,,
"eaccessionlots","AcqDateAssessedLowerOrig",,,"lac",,,,,,,,,,
"eaccessionlots","AcqDateAssessedUpper",,,"lac",,,,,,,,,,
"eaccessionlots","AcqDateAssessedUpperOrig",,,"lac",,,,,,,,,,
"eaccessionlots","AcqDateAuthorised","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateAuthorised0","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateCatalogued_tab","cmoa",,"lac","manchester","nmai",,"nybg","umnh","upenn","ushmm",,,"ypmnh"
"eaccessionlots","AcqDateDeposit","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateDepositLower","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
